codigo_material,descricao,categoria,unidade_medida,status,desc_inicio_minusculo,categoria_inconsistente,uom_nao_maiusculo,total_problemas
MAT-00824,Item 824 teste,Hidráulico,UN,ativo,NAO,NAO,NAO,0
MAT-02784,Item 2784 teste,Hidráulico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02787,Item 2787 teste,Embalagem,KG,Ativo,NAO,NAO,NAO,0
MAT-00741,Item 741 teste,Elétrico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00742,Item 742 teste,Embalagem,L,ativo,NAO,NAO,NAO,0
MAT-00750,Item 750 teste,ELETRICO,LT,ativo,NAO,NAO,NAO,0
MAT-00755,Item 755 teste,ELETRICO,L,ATIVO,NAO,NAO,NAO,0
MAT-00762,Item 762 teste,Mecânico,UN,Inativo,NAO,NAO,NAO,0
MAT-00763,Item 763 teste,Escritório,L,ATIVO,NAO,NAO,NAO,0
MAT-02767,Item 2767 teste,MECANICO,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02768,Item 2768 teste,EMBALAGEM,CX,Inativo,NAO,NAO,NAO,0
MAT-02773,Item 2773 teste,Mecânico,L,INATIVO,NAO,NAO,NAO,0
MAT-02774,Item 2774 teste,hidraulico,LT,Ativo,NAO,NAO,NAO,0
MAT-02777,Item 2777 teste,mecânico,UND,ativo,NAO,NAO,NAO,0
MAT-02779,Item 2779 teste,Mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-02782,Item 2782 teste,mecânico,UN,ATIVO,NAO,NAO,NAO,0
MAT-02783,Item 2783 teste,Embalagem,KG,Ativo,NAO,NAO,NAO,0
MAT-02757,Item 2757 teste,Mecânico,PC,INATIVO,NAO,NAO,NAO,0
MAT-02758,Item 2758 teste,Embalagem,PÇ,Ativo,NAO,NAO,NAO,0
MAT-02759,Item 2759 teste,hidraulico,PC,ativo,NAO,NAO,NAO,0
MAT-02761,Item 2761 teste,MECANICO,UND,Inativo,NAO,NAO,NAO,0
MAT-02762,Item 2762 teste,Elétrico,L,Inativo,NAO,NAO,NAO,0
MAT-02763,Item 2763 teste,Escritório,UN,Ativo,NAO,NAO,NAO,0
MAT-02764,Item 2764 teste,EMBALAGEM,PÇ,ativo,NAO,NAO,NAO,0
MAT-02765,Item 2765 teste,Hidráulico,CX,Inativo,NAO,NAO,NAO,0
MAT-00785,Item 785 teste,Embalagem,UN,ATIVO,NAO,NAO,NAO,0
MAT-00786,Item 786 teste,MECANICO,UN,Ativo,NAO,NAO,NAO,0
MAT-00787,Item 787 teste,hidraulico,CX,Ativo,NAO,NAO,NAO,0
MAT-00789,Item 789 teste,hidraulico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00792,Item 792 teste,Hidráulico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00793,Item 793 teste,MECANICO,UN,Ativo,NAO,NAO,NAO,0
MAT-00796,Item 796 teste,hidraulico,CX,INATIVO,NAO,NAO,NAO,0
MAT-00798,Item 798 teste,Escritório,UN,ATIVO,NAO,NAO,NAO,0
MAT-00719,Item 719 teste,ELETRICO,PÇ,Inativo,NAO,NAO,NAO,0
MAT-00722,Item 722 teste,Embalagem,LT,ATIVO,NAO,NAO,NAO,0
MAT-00724,Item 724 teste,Escritório,UND,Inativo,NAO,NAO,NAO,0
MAT-00725,Item 725 teste,Mecânico,LT,ativo,NAO,NAO,NAO,0
MAT-00726,Item 726 teste,Elétrico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-00727,Item 727 teste,Embalagem,L,Ativo,NAO,NAO,NAO,0
MAT-00728,Item 728 teste,ELETRICO,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-00729,Item 729 teste,mecânico,PC,Inativo,NAO,NAO,NAO,0
MAT-02810,Item 2810 teste,EMBALAGEM,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02816,Item 2816 teste,Elétrico,L,Inativo,NAO,NAO,NAO,0
MAT-02818,Item 2818 teste,Mecânico,LT,Ativo,NAO,NAO,NAO,0
MAT-02819,Item 2819 teste,EMBALAGEM,L,ATIVO,NAO,NAO,NAO,0
MAT-00712,Item 712 teste,Hidráulico,CX,Inativo,NAO,NAO,NAO,0
MAT-00714,Item 714 teste,Embalagem,UND,Inativo,NAO,NAO,NAO,0
MAT-00716,Item 716 teste,Escritório,UN,ATIVO,NAO,NAO,NAO,0
MAT-00717,Item 717 teste,MECANICO,UND,ATIVO,NAO,NAO,NAO,0
MAT-02793,Item 2793 teste,Embalagem,UN,Inativo,NAO,NAO,NAO,0
MAT-02794,Item 2794 teste,Embalagem,L,Ativo,NAO,NAO,NAO,0
MAT-02798,Item 2798 teste,Hidráulico,UND,INATIVO,NAO,NAO,NAO,0
MAT-02799,Item 2799 teste,EMBALAGEM,L,ATIVO,NAO,NAO,NAO,0
MAT-02800,Item 2800 teste,MECANICO,L,ativo,NAO,NAO,NAO,0
MAT-02804,Item 2804 teste,MECANICO,KG,ativo,NAO,NAO,NAO,0
MAT-02806,Item 2806 teste,Elétrico,PÇ,ativo,NAO,NAO,NAO,0
MAT-02808,Item 2808 teste,EMBALAGEM,L,ATIVO,NAO,NAO,NAO,0
MAT-00764,Item 764 teste,EMBALAGEM,KG,Ativo,NAO,NAO,NAO,0
MAT-00765,Item 765 teste,Escritório,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-00766,Item 766 teste,EMBALAGEM,CX,Ativo,NAO,NAO,NAO,0
MAT-00767,Item 767 teste,EMBALAGEM,LT,Ativo,NAO,NAO,NAO,0
MAT-00768,Item 768 teste,Hidráulico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00770,Item 770 teste,Mecânico,CX,Ativo,NAO,NAO,NAO,0
MAT-00771,Item 771 teste,Escritório,UND,ATIVO,NAO,NAO,NAO,0
MAT-02792,Item 2792 teste,EMBALAGEM,LT,Ativo,NAO,NAO,NAO,0
MAT-02839,Item 2839 teste,mecânico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02840,Item 2840 teste,ELETRICO,CX,Ativo,NAO,NAO,NAO,0
MAT-02841,Item 2841 teste,ELETRICO,L,Inativo,NAO,NAO,NAO,0
MAT-02843,Item 2843 teste,Elétrico,UN,Inativo,NAO,NAO,NAO,0
MAT-02845,Item 2845 teste,MECANICO,L,INATIVO,NAO,NAO,NAO,0
MAT-02847,Item 2847 teste,ELETRICO,KG,Ativo,NAO,NAO,NAO,0
MAT-02848,Item 2848 teste,EMBALAGEM,L,ativo,NAO,NAO,NAO,0
MAT-02852,Item 2852 teste,Mecânico,UND,ativo,NAO,NAO,NAO,0
MAT-00705,Item 705 teste,mecânico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00707,Item 707 teste,mecânico,PC,ativo,NAO,NAO,NAO,0
MAT-02820,Item 2820 teste,Mecânico,UND,ativo,NAO,NAO,NAO,0
MAT-02824,Item 2824 teste,ELETRICO,KG,Inativo,NAO,NAO,NAO,0
MAT-02831,Item 2831 teste,mecânico,CX,Inativo,NAO,NAO,NAO,0
MAT-02833,Item 2833 teste,Hidráulico,LT,ativo,NAO,NAO,NAO,0
MAT-02834,Item 2834 teste,EMBALAGEM,L,Inativo,NAO,NAO,NAO,0
MAT-02838,Item 2838 teste,MECANICO,UN,Inativo,NAO,NAO,NAO,0
MAT-00689,Item 689 teste,MECANICO,UND,Inativo,NAO,NAO,NAO,0
MAT-00690,Item 690 teste,mecânico,PC,Ativo,NAO,NAO,NAO,0
MAT-00691,Item 691 teste,Mecânico,KG,Inativo,NAO,NAO,NAO,0
MAT-00692,Item 692 teste,Hidráulico,UND,Inativo,NAO,NAO,NAO,0
MAT-00694,Item 694 teste,EMBALAGEM,UN,Ativo,NAO,NAO,NAO,0
MAT-00696,Item 696 teste,hidraulico,LT,Ativo,NAO,NAO,NAO,0
MAT-00699,Item 699 teste,mecânico,UN,ATIVO,NAO,NAO,NAO,0
MAT-00704,Item 704 teste,Hidráulico,L,ATIVO,NAO,NAO,NAO,0
MAT-00731,Item 731 teste,ELETRICO,UN,INATIVO,NAO,NAO,NAO,0
MAT-00732,Item 732 teste,mecânico,L,Inativo,NAO,NAO,NAO,0
MAT-00735,Item 735 teste,hidraulico,CX,INATIVO,NAO,NAO,NAO,0
MAT-00738,Item 738 teste,Embalagem,PC,ativo,NAO,NAO,NAO,0
MAT-00677,Item 677 teste,Elétrico,KG,Inativo,NAO,NAO,NAO,0
MAT-00680,Item 680 teste,Embalagem,UND,Inativo,NAO,NAO,NAO,0
MAT-00682,Item 682 teste,Embalagem,KG,Ativo,NAO,NAO,NAO,0
MAT-00687,Item 687 teste,Hidráulico,KG,Ativo,NAO,NAO,NAO,0
MAT-00660,Item 660 teste,ELETRICO,UN,ATIVO,NAO,NAO,NAO,0
MAT-00661,Item 661 teste,ELETRICO,LT,ATIVO,NAO,NAO,NAO,0
MAT-00663,Item 663 teste,MECANICO,CX,ATIVO,NAO,NAO,NAO,0
MAT-00664,Item 664 teste,ELETRICO,LT,Ativo,NAO,NAO,NAO,0
MAT-00665,Item 665 teste,hidraulico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00666,Item 666 teste,ELETRICO,L,Inativo,NAO,NAO,NAO,0
MAT-00669,Item 669 teste,Escritório,KG,Ativo,NAO,NAO,NAO,0
MAT-00670,Item 670 teste,Escritório,PC,ATIVO,NAO,NAO,NAO,0
MAT-02883,Item 2883 teste,EMBALAGEM,LT,INATIVO,NAO,NAO,NAO,0
MAT-00645,Item 645 teste,Mecânico,UN,Inativo,NAO,NAO,NAO,0
MAT-00646,Item 646 teste,ELETRICO,KG,INATIVO,NAO,NAO,NAO,0
MAT-00650,Item 650 teste,Mecânico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00653,Item 653 teste,EMBALAGEM,CX,ativo,NAO,NAO,NAO,0
MAT-00654,Item 654 teste,MECANICO,UND,ativo,NAO,NAO,NAO,0
MAT-00656,Item 656 teste,ELETRICO,LT,Inativo,NAO,NAO,NAO,0
MAT-00658,Item 658 teste,Hidráulico,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-02869,Item 2869 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-02871,Item 2871 teste,MECANICO,LT,Ativo,NAO,NAO,NAO,0
MAT-02872,Item 2872 teste,Elétrico,KG,Ativo,NAO,NAO,NAO,0
MAT-02873,Item 2873 teste,hidraulico,LT,ATIVO,NAO,NAO,NAO,0
MAT-02874,Item 2874 teste,hidraulico,PC,INATIVO,NAO,NAO,NAO,0
MAT-02875,Item 2875 teste,Elétrico,UN,Inativo,NAO,NAO,NAO,0
MAT-02880,Item 2880 teste,Embalagem,UND,ativo,NAO,NAO,NAO,0
MAT-02881,Item 2881 teste,mecânico,KG,Inativo,NAO,NAO,NAO,0
MAT-02853,Item 2853 teste,mecânico,PC,Ativo,NAO,NAO,NAO,0
MAT-02854,Item 2854 teste,Embalagem,LT,ativo,NAO,NAO,NAO,0
MAT-02855,Item 2855 teste,Mecânico,LT,ativo,NAO,NAO,NAO,0
MAT-02856,Item 2856 teste,Embalagem,UND,ATIVO,NAO,NAO,NAO,0
MAT-02858,Item 2858 teste,Embalagem,UN,Ativo,NAO,NAO,NAO,0
MAT-02859,Item 2859 teste,Hidráulico,L,ativo,NAO,NAO,NAO,0
MAT-02860,Item 2860 teste,EMBALAGEM,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-02864,Item 2864 teste,Hidráulico,PC,ATIVO,NAO,NAO,NAO,0
MAT-00580,Item 580 teste,Mecânico,UND,Ativo,NAO,NAO,NAO,0
MAT-00582,Item 582 teste,Embalagem,UND,ativo,NAO,NAO,NAO,0
MAT-00583,Item 583 teste,Mecânico,UN,Inativo,NAO,NAO,NAO,0
MAT-00584,Item 584 teste,Hidráulico,CX,ATIVO,NAO,NAO,NAO,0
MAT-00585,Item 585 teste,ELETRICO,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00587,Item 587 teste,Escritório,CX,ativo,NAO,NAO,NAO,0
MAT-00589,Item 589 teste,Hidráulico,UND,Ativo,NAO,NAO,NAO,0
MAT-00592,Item 592 teste,Elétrico,UN,Ativo,NAO,NAO,NAO,0
MAT-02890,Item 2890 teste,EMBALAGEM,LT,Inativo,NAO,NAO,NAO,0
MAT-02894,Item 2894 teste,Escritório,UND,ATIVO,NAO,NAO,NAO,0
MAT-02897,Item 2897 teste,Escritório,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-02901,Item 2901 teste,MECANICO,L,ATIVO,NAO,NAO,NAO,0
MAT-02906,Item 2906 teste,Mecânico,LT,INATIVO,NAO,NAO,NAO,0
MAT-02911,Item 2911 teste,Elétrico,UND,ativo,NAO,NAO,NAO,0
MAT-02912,Item 2912 teste,Mecânico,LT,Ativo,NAO,NAO,NAO,0
MAT-02914,Item 2914 teste,hidraulico,CX,ativo,NAO,NAO,NAO,0
MAT-00630,Item 630 teste,mecânico,PC,Ativo,NAO,NAO,NAO,0
MAT-00631,Item 631 teste,MECANICO,L,INATIVO,NAO,NAO,NAO,0
MAT-00635,Item 635 teste,Escritório,UN,Ativo,NAO,NAO,NAO,0
MAT-00636,Item 636 teste,Embalagem,LT,Ativo,NAO,NAO,NAO,0
MAT-00638,Item 638 teste,ELETRICO,KG,Inativo,NAO,NAO,NAO,0
MAT-00642,Item 642 teste,Hidráulico,KG,ativo,NAO,NAO,NAO,0
MAT-02885,Item 2885 teste,Embalagem,L,ativo,NAO,NAO,NAO,0
MAT-02888,Item 2888 teste,Hidráulico,UN,Ativo,NAO,NAO,NAO,0
MAT-00671,Item 671 teste,MECANICO,L,INATIVO,NAO,NAO,NAO,0
MAT-00672,Item 672 teste,Mecânico,UN,ativo,NAO,NAO,NAO,0
MAT-00612,Item 612 teste,Embalagem,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-00619,Item 619 teste,ELETRICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-00621,Item 621 teste,Elétrico,CX,INATIVO,NAO,NAO,NAO,0
MAT-00622,Item 622 teste,Hidráulico,L,ativo,NAO,NAO,NAO,0
MAT-00623,Item 623 teste,Mecânico,KG,INATIVO,NAO,NAO,NAO,0
MAT-00625,Item 625 teste,Mecânico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02928,Item 2928 teste,ELETRICO,CX,INATIVO,NAO,NAO,NAO,0
MAT-02931,Item 2931 teste,hidraulico,KG,ATIVO,NAO,NAO,NAO,0
MAT-02934,Item 2934 teste,MECANICO,PC,Ativo,NAO,NAO,NAO,0
MAT-02936,Item 2936 teste,Embalagem,KG,ATIVO,NAO,NAO,NAO,0
MAT-02945,Item 2945 teste,ELETRICO,L,INATIVO,NAO,NAO,NAO,0
MAT-02947,Item 2947 teste,EMBALAGEM,KG,ATIVO,NAO,NAO,NAO,0
MAT-00517,Item 517 teste,ELETRICO,CX,Ativo,NAO,NAO,NAO,0
MAT-00521,Item 521 teste,Elétrico,PC,ATIVO,NAO,NAO,NAO,0
MAT-00558,Item 558 teste,hidraulico,PC,Ativo,NAO,NAO,NAO,0
MAT-00565,Item 565 teste,hidraulico,CX,INATIVO,NAO,NAO,NAO,0
MAT-00574,Item 574 teste,Embalagem,PÇ,ativo,NAO,NAO,NAO,0
MAT-00576,Item 576 teste,hidraulico,UN,INATIVO,NAO,NAO,NAO,0
MAT-02917,Item 2917 teste,Mecânico,LT,ATIVO,NAO,NAO,NAO,0
MAT-02920,Item 2920 teste,EMBALAGEM,UND,ATIVO,NAO,NAO,NAO,0
MAT-02924,Item 2924 teste,Mecânico,CX,Inativo,NAO,NAO,NAO,0
MAT-02926,Item 2926 teste,Mecânico,PC,ATIVO,NAO,NAO,NAO,0
MAT-00603,Item 603 teste,Hidráulico,UND,Inativo,NAO,NAO,NAO,0
MAT-00606,Item 606 teste,EMBALAGEM,LT,ativo,NAO,NAO,NAO,0
MAT-00607,Item 607 teste,Escritório,PÇ,Inativo,NAO,NAO,NAO,0
MAT-00611,Item 611 teste,ELETRICO,L,INATIVO,NAO,NAO,NAO,0
MAT-00548,Item 548 teste,mecânico,PC,INATIVO,NAO,NAO,NAO,0
MAT-00550,Item 550 teste,ELETRICO,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-00555,Item 555 teste,Hidráulico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00557,Item 557 teste,Mecânico,KG,ativo,NAO,NAO,NAO,0
MAT-00593,Item 593 teste,MECANICO,L,ativo,NAO,NAO,NAO,0
MAT-00595,Item 595 teste,Elétrico,UND,INATIVO,NAO,NAO,NAO,0
MAT-00596,Item 596 teste,EMBALAGEM,PC,INATIVO,NAO,NAO,NAO,0
MAT-00597,Item 597 teste,mecânico,L,INATIVO,NAO,NAO,NAO,0
MAT-00599,Item 599 teste,Mecânico,UND,Inativo,NAO,NAO,NAO,0
MAT-00600,Item 600 teste,Mecânico,CX,ativo,NAO,NAO,NAO,0
MAT-00601,Item 601 teste,ELETRICO,UN,ativo,NAO,NAO,NAO,0
MAT-00602,Item 602 teste,Hidráulico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02974,Item 2974 teste,Escritório,UND,ativo,NAO,NAO,NAO,0
MAT-02977,Item 2977 teste,Hidráulico,CX,INATIVO,NAO,NAO,NAO,0
MAT-00484,Item 484 teste,EMBALAGEM,UND,INATIVO,NAO,NAO,NAO,0
MAT-00487,Item 487 teste,Mecânico,CX,Ativo,NAO,NAO,NAO,0
MAT-00490,Item 490 teste,mecânico,PC,ativo,NAO,NAO,NAO,0
MAT-00491,Item 491 teste,Mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-00495,Item 495 teste,ELETRICO,CX,ATIVO,NAO,NAO,NAO,0
MAT-00496,Item 496 teste,Mecânico,CX,Ativo,NAO,NAO,NAO,0
MAT-02962,Item 2962 teste,Elétrico,L,ATIVO,NAO,NAO,NAO,0
MAT-02963,Item 2963 teste,Mecânico,L,ativo,NAO,NAO,NAO,0
MAT-02965,Item 2965 teste,Escritório,CX,ativo,NAO,NAO,NAO,0
MAT-02966,Item 2966 teste,MECANICO,UN,ativo,NAO,NAO,NAO,0
MAT-02968,Item 2968 teste,hidraulico,PC,Ativo,NAO,NAO,NAO,0
MAT-02969,Item 2969 teste,mecânico,UND,ATIVO,NAO,NAO,NAO,0
MAT-02970,Item 2970 teste,EMBALAGEM,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02973,Item 2973 teste,MECANICO,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-00545,Item 545 teste,EMBALAGEM,L,ativo,NAO,NAO,NAO,0
MAT-00546,Item 546 teste,mecânico,L,Ativo,NAO,NAO,NAO,0
MAT-02950,Item 2950 teste,Mecânico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-02952,Item 2952 teste,mecânico,LT,INATIVO,NAO,NAO,NAO,0
MAT-02953,Item 2953 teste,mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-02954,Item 2954 teste,mecânico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-02958,Item 2958 teste,mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-02961,Item 2961 teste,Embalagem,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00522,Item 522 teste,ELETRICO,UND,Inativo,NAO,NAO,NAO,0
MAT-00523,Item 523 teste,Elétrico,UN,Inativo,NAO,NAO,NAO,0
MAT-00526,Item 526 teste,EMBALAGEM,PC,ATIVO,NAO,NAO,NAO,0
MAT-00528,Item 528 teste,ELETRICO,LT,Ativo,NAO,NAO,NAO,0
MAT-00529,Item 529 teste,Escritório,CX,INATIVO,NAO,NAO,NAO,0
MAT-00532,Item 532 teste,Escritório,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00535,Item 535 teste,hidraulico,PÇ,ativo,NAO,NAO,NAO,0
MAT-00536,Item 536 teste,mecânico,L,ativo,NAO,NAO,NAO,0
MAT-00460,Item 460 teste,MECANICO,UN,ativo,NAO,NAO,NAO,0
MAT-00461,Item 461 teste,hidraulico,LT,INATIVO,NAO,NAO,NAO,0
MAT-00463,Item 463 teste,Escritório,UND,ATIVO,NAO,NAO,NAO,0
MAT-00464,Item 464 teste,Embalagem,CX,ativo,NAO,NAO,NAO,0
MAT-00466,Item 466 teste,Escritório,UN,Ativo,NAO,NAO,NAO,0
MAT-00467,Item 467 teste,Escritório,L,Inativo,NAO,NAO,NAO,0
MAT-00469,Item 469 teste,MECANICO,CX,INATIVO,NAO,NAO,NAO,0
MAT-00470,Item 470 teste,EMBALAGEM,UN,ativo,NAO,NAO,NAO,0
MAT-03000,Item 3000 teste,hidraulico,LT,Inativo,NAO,NAO,NAO,0
MAT-03005,Item 3005 teste,Hidráulico,PC,Ativo,NAO,NAO,NAO,0
MAT-03007,Item 3007 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-03009,Item 3009 teste,hidraulico,UN,ativo,NAO,NAO,NAO,0
MAT-00453,Item 453 teste,Mecânico,L,Ativo,NAO,NAO,NAO,0
MAT-00454,Item 454 teste,Mecânico,CX,INATIVO,NAO,NAO,NAO,0
MAT-00455,Item 455 teste,Embalagem,KG,ATIVO,NAO,NAO,NAO,0
MAT-00459,Item 459 teste,mecânico,LT,Inativo,NAO,NAO,NAO,0
MAT-02981,Item 2981 teste,MECANICO,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02985,Item 2985 teste,mecânico,CX,Inativo,NAO,NAO,NAO,0
MAT-02986,Item 2986 teste,Hidráulico,KG,Inativo,NAO,NAO,NAO,0
MAT-02991,Item 2991 teste,EMBALAGEM,KG,Ativo,NAO,NAO,NAO,0
MAT-02992,Item 2992 teste,MECANICO,UND,Inativo,NAO,NAO,NAO,0
MAT-02993,Item 2993 teste,Mecânico,PÇ,INATIVO,NAO,NAO,NAO,0
MAT-02997,Item 2997 teste,ELETRICO,UND,Ativo,NAO,NAO,NAO,0
MAT-02998,Item 2998 teste,Mecânico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-00501,Item 501 teste,EMBALAGEM,UN,INATIVO,NAO,NAO,NAO,0
MAT-00502,Item 502 teste,Mecânico,L,Inativo,NAO,NAO,NAO,0
MAT-00504,Item 504 teste,Elétrico,KG,ativo,NAO,NAO,NAO,0
MAT-00507,Item 507 teste,MECANICO,L,ativo,NAO,NAO,NAO,0
MAT-00509,Item 509 teste,Elétrico,UN,INATIVO,NAO,NAO,NAO,0
MAT-00511,Item 511 teste,MECANICO,LT,Inativo,NAO,NAO,NAO,0
MAT-00513,Item 513 teste,hidraulico,UN,INATIVO,NAO,NAO,NAO,0
MAT-02980,Item 2980 teste,hidraulico,L,INATIVO,NAO,NAO,NAO,0
MAT-03034,Item 3034 teste,Mecânico,PÇ,ativo,NAO,NAO,NAO,0
MAT-03035,Item 3035 teste,Mecânico,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-03036,Item 3036 teste,Elétrico,KG,ativo,NAO,NAO,NAO,0
MAT-03040,Item 3040 teste,MECANICO,PC,ativo,NAO,NAO,NAO,0
MAT-03042,Item 3042 teste,Mecânico,UN,ativo,NAO,NAO,NAO,0
MAT-00392,Item 392 teste,ELETRICO,CX,Ativo,NAO,NAO,NAO,0
MAT-00393,Item 393 teste,Mecânico,LT,INATIVO,NAO,NAO,NAO,0
MAT-00396,Item 396 teste,Mecânico,UND,Inativo,NAO,NAO,NAO,0
MAT-03017,Item 3017 teste,EMBALAGEM,CX,INATIVO,NAO,NAO,NAO,0
MAT-03020,Item 3020 teste,Escritório,CX,ATIVO,NAO,NAO,NAO,0
MAT-03021,Item 3021 teste,EMBALAGEM,PÇ,Ativo,NAO,NAO,NAO,0
MAT-03024,Item 3024 teste,Mecânico,PC,ativo,NAO,NAO,NAO,0
MAT-03025,Item 3025 teste,Embalagem,UN,ativo,NAO,NAO,NAO,0
MAT-03030,Item 3030 teste,hidraulico,PÇ,ativo,NAO,NAO,NAO,0
MAT-03031,Item 3031 teste,Elétrico,PÇ,ativo,NAO,NAO,NAO,0
MAT-03032,Item 3032 teste,ELETRICO,LT,ATIVO,NAO,NAO,NAO,0
MAT-00440,Item 440 teste,Embalagem,L,ATIVO,NAO,NAO,NAO,0
MAT-00441,Item 441 teste,hidraulico,L,ativo,NAO,NAO,NAO,0
MAT-00446,Item 446 teste,mecânico,UN,ATIVO,NAO,NAO,NAO,0
MAT-00447,Item 447 teste,MECANICO,L,ATIVO,NAO,NAO,NAO,0
MAT-00450,Item 450 teste,MECANICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-00451,Item 451 teste,ELETRICO,UND,Inativo,NAO,NAO,NAO,0
MAT-03014,Item 3014 teste,mecânico,PÇ,ativo,NAO,NAO,NAO,0
MAT-03016,Item 3016 teste,MECANICO,L,INATIVO,NAO,NAO,NAO,0
MAT-00478,Item 478 teste,EMBALAGEM,CX,Ativo,NAO,NAO,NAO,0
MAT-00481,Item 481 teste,Elétrico,KG,Inativo,NAO,NAO,NAO,0
MAT-00482,Item 482 teste,Escritório,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00420,Item 420 teste,hidraulico,L,ativo,NAO,NAO,NAO,0
MAT-00425,Item 425 teste,Escritório,PC,ativo,NAO,NAO,NAO,0
MAT-00427,Item 427 teste,Hidráulico,UN,ATIVO,NAO,NAO,NAO,0
MAT-00429,Item 429 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-00430,Item 430 teste,mecânico,L,INATIVO,NAO,NAO,NAO,0
MAT-03072,Item 3072 teste,MECANICO,CX,ATIVO,NAO,NAO,NAO,0
MAT-03074,Item 3074 teste,Hidráulico,UN,ativo,NAO,NAO,NAO,0
MAT-00358,Item 358 teste,Escritório,UND,ativo,NAO,NAO,NAO,0
MAT-00360,Item 360 teste,Mecânico,PÇ,Ativo,NAO,NAO,NAO,0
MAT-00361,Item 361 teste,Elétrico,UND,Ativo,NAO,NAO,NAO,0
MAT-00364,Item 364 teste,Hidráulico,L,Inativo,NAO,NAO,NAO,0
MAT-00371,Item 371 teste,Elétrico,PÇ,Inativo,NAO,NAO,NAO,0
MAT-00373,Item 373 teste,Elétrico,PC,Inativo,NAO,NAO,NAO,0
MAT-03057,Item 3057 teste,MECANICO,PÇ,Ativo,NAO,NAO,NAO,0
MAT-03059,Item 3059 teste,Escritório,L,ATIVO,NAO,NAO,NAO,0
MAT-03060,Item 3060 teste,Hidráulico,KG,ativo,NAO,NAO,NAO,0
MAT-03062,Item 3062 teste,MECANICO,UND,ATIVO,NAO,NAO,NAO,0
MAT-03063,Item 3063 teste,mecânico,UN,Inativo,NAO,NAO,NAO,0
MAT-03067,Item 3067 teste,ELETRICO,UND,ATIVO,NAO,NAO,NAO,0
MAT-03068,Item 3068 teste,Escritório,PÇ,ATIVO,NAO,NAO,NAO,0
MAT-03069,Item 3069 teste,ELETRICO,CX,ATIVO,NAO,NAO,NAO,0
MAT-00410,Item 410 teste,ELETRICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-00416,Item 416 teste,ELETRICO,L,ATIVO,NAO,NAO,NAO,0
MAT-00417,Item 417 teste,Escritório,UN,ativo,NAO,NAO,NAO,0
MAT-00418,Item 418 teste,Escritório,CX,Ativo,NAO,NAO,NAO,0
MAT-00419,Item 419 teste,ELETRICO,UND,INATIVO,NAO,NAO,NAO,0
MAT-03046,Item 3046 teste,mecânico,UN,Ativo,NAO,NAO,NAO,0
MAT-03051,Item 3051 teste,Elétrico,CX,INATIVO,NAO,NAO,NAO,0
MAT-03054,Item 3054 teste,ELETRICO,LT,ATIVO,NAO,NAO,NAO,0
MAT-00397,Item 397 teste,mecânico,PC,INATIVO,NAO,NAO,NAO,0
MAT-00400,Item 400 teste,Embalagem,L,ATIVO,NAO,NAO,NAO,0
MAT-00402,Item 402 teste,Mecânico,PÇ,ativo,NAO,NAO,NAO,0
