codigo_material,descricao,categoria,status,dias_sem_movimento,classificacao_giro,faixa_movimento,valor_estoque,estoque_atual
MAT-00335,Luva GG Aço,EPI,Ativo,23,Alto,0-30 dias,11872.619999999999,1278
MAT-00433,Reagente Inox,Químico,Inativo,23,Alto,0-30 dias,0.0,3779
MAT-00346,Furadeira Latão,Ferramentas,Ativo,23,Alto,0-30 dias,6758200.8,4206
MAT-01683,Prego Alumínio,Fixação,Ativo,23,Alto,0-30 dias,148258.66,3014
MAT-02332,Eixo Inox,Mecânico,Ativo,23,Alto,0-30 dias,8415453.4,4465
MAT-02697,Bota Latão,EPI,Ativo,23,Alto,0-30 dias,34363.08,636
MAT-02907,Conexão Alumínio,Pneumático,Ativo,23,Alto,0-30 dias,214439.63,4897
MAT-01012,Rolamento Aço,Mecânico,Ativo,23,Alto,0-30 dias,160709.25,4665
MAT-00076,Tomada Latão,Elétrico,Ativo,23,Alto,0-30 dias,3949.49,2423
MAT-06001,FITA INOX,Embalagem,Ativo,22,Alto,0-30 dias,218300.09781130785,4998
MAT-01394,Catalisador Aço,Químico,Ativo,22,Alto,0-30 dias,41028.189999999995,2701
MAT-00152,Mangueira Aço,Pneumático,Ativo,22,Alto,0-30 dias,4388.639999999999,2676
MAT-02755,Fita Inox,Embalagem,Ativo,22,Alto,0-30 dias,221011.56,4998
MAT-02359,Mangueira Cobre,Pneumático,Bloqueado,22,Alto,0-30 dias,42353.28,2736
MAT-00766,Desinfetante Plástico,Limpeza,Ativo,22,Alto,0-30 dias,8372.0,1288
MAT-00965,Etiqueta Latão,Embalagem,Inativo,21,Alto,0-30 dias,319306.36,3446
MAT-00384,Capacitor em Inox,Eletrônico,Inativo,21,Alto,0-30 dias,37558.35,3235
MAT-00869,Módulo Latão,Eletrônico,Bloqueado,21,Alto,0-30 dias,326768.25,4461
MAT-01051,Fita Plástico,Embalagem,Ativo,21,Alto,0-30 dias,306489.10000000003,1270
MAT-00858,Módulo Latão,Eletrônico,Inativo,21,Alto,0-30 dias,350912.80000000005,4460
MAT-02849,Parafuso M10 Cobre,Fixação,Ativo,20,Alto,0-30 dias,6788556.39,4371
MAT-00849,Alicate Aço,Ferramentas,Bloqueado,20,Alto,0-30 dias,392628.6,351
MAT-00364,Fita em Alumínio,Embalagem,Ativo,20,Alto,0-30 dias,14296.800000000001,1932
MAT-01732,Papel PVC,Escritório,Ativo,20,Alto,0-30 dias,5754.240000000001,1296
MAT-02852,Conexão Latão,Pneumático,Ativo,20,Alto,0-30 dias,13984.88,238
MAT-00194,Lâmpada Aço,Elétrico,Ativo,19,Alto,0-30 dias,24241.68,3741
MAT-06001,Lâmpada Aço,Elétrico,Ativo,19,Alto,0-30 dias,24745.877395160696,3741
MAT-01655,Capacete Plástico,EPI,Ativo,18,Alto,0-30 dias,4599.9800000000005,2233
MAT-01931,Óculos Inox,EPI,Ativo,18,Alto,0-30 dias,7723.2,3218
MAT-02929,Prego Inox,Fixação,Ativo,18,Alto,0-30 dias,13688.1,4086
MAT-02970,Pasta Cobre,Escritório,Ativo,18,Alto,0-30 dias,11295.42,4766
MAT-00138,Pasta Aço,Escritório,Inativo,18,Alto,0-30 dias,5930945.52,4184
MAT-00170,Válvula em Cobre,Pneumático,Inativo,18,Alto,0-30 dias,2081.62,3589
MAT-06001,Pasta Aço,Escritório,Inativo,18,Alto,0-30 dias,5677712.691596399,4184
MAT-02834,Válvula Latão,Hidráulico,Ativo,18,Alto,0-30 dias,5913.099999999999,2039
MAT-06001,Filtro PVC,Pneumático,Ativo,17,Alto,0-30 dias,18957.84051950497,4964
MAT-02515,Bota Alumínio,EPI,Inativo,17,Alto,0-30 dias,24449.039999999997,252
MAT-02557,Caneta Plástico,Escritório,Inativo,17,Alto,0-30 dias,2622.0,456
MAT-01302,Filtro PVC,Pneumático,Ativo,17,Alto,0-30 dias,18068.96,4964
MAT-06001,ETIQUETA PLÁSTICO,Embalagem,Ativo,16,Alto,0-30 dias,7129.2961245343,2810
MAT-01591,Suporte Aço,Acessórios,Ativo,16,Alto,0-30 dias,69655.32,2532
MAT-01656,Parafuso M12 Alumínio,Fixação,Ativo,16,Alto,0-30 dias,2841433.98,1806
MAT-00627,Disjuntor Plástico,Elétrico,Inativo,16,Alto,0-30 dias,25960.550000000003,3065
MAT-01809,Capacitor Alumínio,Eletrônico,Ativo,16,Alto,0-30 dias,127709.59999999999,2617
MAT-02608,Rolamento Latão,Peças,Ativo,16,Alto,0-30 dias,26720.26,3502
MAT-02027,Etiqueta Plástico,Embalagem,Ativo,16,Alto,0-30 dias,7249.8,2810
MAT-00842,Retentor Alumínio,Peças,Ativo,15,Alto,0-30 dias,17001.5,1850
MAT-01562,Pasta Inox,Escritório,Ativo,15,Alto,0-30 dias,5881772.7,3295
MAT-02751,conexão Aço,Pneumático,Ativo,15,Alto,0-30 dias,73677.59999999999,3240
MAT-02056,Detergente Plástico,Limpeza,Ativo,15,Alto,0-30 dias,83890.09999999999,3034
MAT-01960,Caneta Inox,Escritório,Ativo,15,Alto,0-30 dias,8099.900000000001,3785
MAT-01924,Tomada Aço,Elétrico,Ativo,15,Alto,0-30 dias,9202.369999999999,3499
MAT-02664,Ácido Cobre,Químico,Ativo,14,Alto,0-30 dias,11650.289999999999,4299
MAT-00805,Alicate Inox,Ferramentas,Ativo,14,Alto,0-30 dias,152963.34,1671
MAT-01472,Pasta Inox,Escritório,Ativo,14,Alto,0-30 dias,10905.84,2916
MAT-02315,Catalisador PVC,Químico,Ativo,14,Alto,0-30 dias,322428.95999999996,203
MAT-01940,Sensor Aço,Eletrônico,Ativo,13,Alto,0-30 dias,3029.5,73
MAT-02490,Pano Cobre,Limpeza,Ativo,13,Alto,0-30 dias,5852.799999999999,620
MAT-01365,Spray Cobre,Lubrificante,Inativo,13,Alto,0-30 dias,21335.01,537
MAT-00315,Registro Inox,Hidráulico,Ativo,13,Alto,0-30 dias,26481.71,4093
MAT-01067,Fluido Cobre,Lubrificante,Ativo,13,Alto,0-30 dias,14733.599999999999,2631
MAT-01722,Fita Plástico,Embalagem,Ativo,13,Alto,0-30 dias,38051.2,3680
MAT-06001,Pano Cobre,Limpeza,Ativo,13,Alto,0-30 dias,5816.821827600258,620
MAT-01021,Spray Alumínio,Lubrificante,Inativo,13,Alto,0-30 dias,20005.649999999998,2117
MAT-01690,Mangueira PVC,Pneumático,Bloqueado,13,Alto,0-30 dias,261659.64,836
MAT-06001,REGISTRO INOX,Hidráulico,Ativo,13,Alto,0-30 dias,26232.888533914793,4093
MAT-01661,Capacete Plástico,EPI,Ativo,12,Alto,0-30 dias,2725.38,378
MAT-02981,Bota Cobre,EPI,Ativo,12,Alto,0-30 dias,1567325.36,2572
MAT-00482,Catalisador Plástico,Químico,Ativo,11,Alto,0-30 dias,17918.1,4167
MAT-01582,Prego Inox,Fixação,Bloqueado,11,Alto,0-30 dias,3326.4,4158
MAT-01913,Cabo 4mm² Cobre,Elétrico,Ativo,11,Alto,0-30 dias,47018.16,1596
MAT-06001,Catalisador Plástico,Químico,Ativo,11,Alto,0-30 dias,0.0,4167
MAT-00305,Balde Cobre,Limpeza,Ativo,11,Alto,0-30 dias,49877.86,1934
MAT-06001,Etiqueta Plástico,Embalagem,Ativo,10,Alto,0-30 dias,8401.917301539695,4811
MAT-02501,Óculos PVC,EPI,Inativo,10,Alto,0-30 dias,1488.1999999999998,2126
MAT-06001,Cilindro PVC,Pneumático,Ativo,10,Alto,0-30 dias,145634.82210808,1980
MAT-00844,Óleo Aço,Lubrificante,Ativo,10,Alto,0-30 dias,7334.12,1013
MAT-01181,Etiqueta Plástico,Embalagem,Ativo,10,Alto,0-30 dias,8659.800000000001,4811
MAT-00308,Cilindro PVC,Pneumático,Ativo,10,Alto,0-30 dias,140144.4,1980
MAT-00071,Disjuntor Inox,Elétrico,Ativo,9,Alto,0-30 dias,6347355.2700000005,4047
MAT-00947,"Tubo 2"" Latão",Hidráulico,Bloqueado,9,Alto,0-30 dias,1980.0600000000002,1082
MAT-01104,Vedação Inox,Peças,Inativo,9,Alto,0-30 dias,889.5999999999999,320
MAT-01829,Spray Alumínio,Lubrificante,Ativo,8,Alto,0-30 dias,14680.35,1717
MAT-01888,Anel Cobre,Peças,Ativo,8,Alto,0-30 dias,2908.36,476
MAT-00375,Clipe Latão,Acessórios,Bloqueado,8,Alto,0-30 dias,5957.91,1351
MAT-00816,Rebite Alumínio,Fixação,Ativo,8,Alto,0-30 dias,27614.929999999997,4753
MAT-02729,Válvula Inox,Hidráulico,Ativo,7,Alto,0-30 dias,1902722.51,2099
MAT-02618,Módulo Aço,Eletrônico,Ativo,7,Alto,0-30 dias,191944.8,3816
MAT-02252,Fluido Cobre,Lubrificante,Bloqueado,7,Alto,0-30 dias,38776.14,4086
MAT-01928,Sensor Latão,Eletrônico,Ativo,7,Alto,0-30 dias,656557.92,1684
MAT-06001,DETERGENTE COBRE,Limpeza,Ativo,6,Alto,0-30 dias,30564.283400004995,3246
MAT-01161,Etiqueta Latão,Embalagem,Ativo,6,Alto,0-30 dias,22567.68,2612
MAT-06001,MANGUEIRA PVC,Pneumático,Inativo,6,Alto,0-30 dias,36496.926311471616,34
MAT-02286,Mangueira PVC,Pneumático,Inativo,6,Alto,0-30 dias,37159.28,34
MAT-00695,Detergente Cobre,Limpeza,Ativo,6,Alto,0-30 dias,30609.78,3246
MAT-01399,Grampeador Aço,Escritório,Inativo,6,Alto,0-30 dias,114701.48,1406
MAT-06001,LED Alumínio,Eletrônico,Ativo,6,Alto,0-30 dias,717.4641142526937,168
MAT-02928,LED Alumínio,Eletrônico,Ativo,6,Alto,0-30 dias,732.48,168
MAT-00591,Ácido Cobre,Químico,Ativo,5,Alto,0-30 dias,8759573.68,4862
MAT-01830,Cabo 6mm² Plástico,Elétrico,Ativo,5,Alto,0-30 dias,24465.72,537
MAT-02240,Bota PVC,EPI,Bloqueado,5,Alto,0-30 dias,167764.47999999998,3328
MAT-02673,Caixa PVC,Embalagem,Ativo,4,Alto,0-30 dias,0.0,4328
MAT-00653,Porca M16 Inox,Fixação,Ativo,4,Alto,0-30 dias,24377.76,418
MAT-01608,Clips Plástico,Escritório,Bloqueado,4,Alto,0-30 dias,1666.96,268
MAT-02087,Capacitor Inox,Eletrônico,Ativo,4,Alto,0-30 dias,12878.52,2006
MAT-00795,Desinfetante Latão,Limpeza,Ativo,4,Alto,0-30 dias,10835.550000000001,2189
MAT-06001,Solvente Plástico,Químico,Bloqueado,3,Alto,0-30 dias,780009.4648114049,865
MAT-01652,Solvente Plástico,Químico,Bloqueado,3,Alto,0-30 dias,744436.3,865
MAT-01137,Mangueira PVC,Hidráulico,Bloqueado,2,Alto,0-30 dias,28223.170000000002,3623
MAT-02350,Óculos Inox,EPI,Inativo,2,Alto,0-30 dias,26208.0,2688
MAT-02082,Grampeador Inox,Escritório,Bloqueado,2,Alto,0-30 dias,12646.920000000002,1452
MAT-02624,Registro Plástico,Hidráulico,Ativo,2,Alto,0-30 dias,11428.439999999999,1572
MAT-00652,Pasta Alumínio,Lubrificante,Ativo,2,Alto,0-30 dias,153635.85,2007
MAT-00966,Base Alumínio,Químico,Ativo,2,Alto,0-30 dias,48366.72,1866
MAT-02405,Correia PVC,Mecânico,Ativo,2,Alto,0-30 dias,2616721.6,2890
MAT-01677,Papelão Aço,Embalagem,Ativo,1,Alto,0-30 dias,6423.900000000001,931
MAT-01649,Filtro Cobre,Pneumático,Bloqueado,1,Alto,0-30 dias,13054.15,1993
MAT-02967,Prego PVC,Fixação,Ativo,0,Alto,0-30 dias,8319.36,1857
MAT-01048,Correia Cobre,Mecânico,Ativo,0,Alto,0-30 dias,33171.67,4417
MAT-00195,Chave Latão,Ferramentas,Ativo,0,Alto,0-30 dias,108509.83,2197
MAT-00738,válvula Aço,Hidráulico,Ativo,0,Alto,0-30 dias,96502.37999999999,1209
MAT-02845,Interruptor Inox,Elétrico,Ativo,0,Alto,0-30 dias,191640.15,3315
MAT-01149,Módulo Plástico,Eletrônico,Bloqueado,0,Alto,0-30 dias,6102367.18,4142
MAT-01215,Retentor Cobre,Peças,Bloqueado,-1,Alto,,5610800.87,4369
MAT-02945,Interruptor Aço,Elétrico,Bloqueado,-2,Alto,,155996.84,1577
MAT-02235,Óculos Alumínio,EPI,Ativo,-2,Alto,,7451.84,2117
MAT-01706,Desinfetante Latão,Limpeza,Inativo,-3,Alto,,5190067.1899999995,3179
MAT-02317,Lâmpada Aço,Elétrico,Ativo,-3,Alto,,49176.9,3030
MAT-00464,Clips Cobre,Escritório,Inativo,-4,Alto,,6213.87,1833
MAT-02146,Cabo 16mm² Plástico,Elétrico,Ativo,-5,Alto,,404327.0,4895
MAT-00870,Vedação Latão,Peças,Inativo,-5,Alto,,3282.86,1834
MAT-02525,Caixa Aço,Embalagem,Ativo,-5,Alto,,2780.3399999999997,894
MAT-01539,Sensor Plástico,Eletrônico,Ativo,-5,Alto,,15156.31,1781
MAT-02337,Vassoura Plástico,Limpeza,Ativo,-5,Alto,,24490.47,3639
MAT-06001,Reagente Plástico,Químico,Ativo,-6,Alto,,249271.35767892405,360
MAT-01566,Tomada Alumínio,Elétrico,Ativo,-6,Alto,,4789.110000000001,2617
MAT-01314,rolamento PVC,Peças,Ativo,-6,Alto,,1805.6000000000001,976
MAT-01431,Prego Cobre,Fixação,Inativo,-6,Alto,,22144.88,2584
MAT-02990,"cabo 2,5mm² Plástico",Elétrico,Ativo,-6,Alto,,10900.4,3206
MAT-00290,Reagente Plástico,Químico,Ativo,-6,Alto,,248709.6,360
MAT-02450,Clips Latão,Escritório,Ativo,-7,Alto,,15727.16,2276
MAT-02345,Detergente Inox,Limpeza,Ativo,-7,Alto,,1844.3700000000001,253
MAT-02573,Porca M12 Inox,Fixação,Ativo,-8,Alto,,16449.88,2846
MAT-00566,Anel Aço,Peças,Inativo,-8,Alto,,9138.720000000001,1896
MAT-01484,Óculos Alumínio,EPI,Ativo,-8,Alto,,280215.41000000003,4747
MAT-01775,Caneta Inox,Escritório,Ativo,-8,Alto,,16676.27,3467
MAT-02619,Alicate em Latão,Ferramentas,Ativo,-9,Alto,,221359.5,2565
MAT-06001,ALICATE EM LATÃO,Ferramentas,Ativo,-9,Alto,,218306.21594904203,2565
MAT-01757,Retentor Latão,Peças,Ativo,-9,Alto,,196166.88,2457
MAT-00635,Arruela PVC,Fixação,Ativo,-10,Alto,,20143.760000000002,2767
MAT-01604,Óleo Cobre,Lubrificante,Ativo,-10,Alto,,0.0,4728
MAT-02228,Presilha Cobre,Acessórios,Ativo,-10,Alto,,29447.82,4742
MAT-02724,Tomada Alumínio,Elétrico,Inativo,-11,Alto,,4023.18,927
MAT-01328,Disjuntor PVC,Elétrico,Ativo,-11,Alto,,437.58,51
MAT-02669,LED Inox,Eletrônico,Inativo,-11,Alto,,6959.490000000001,3803
MAT-02358,Pano Aço,Limpeza,Bloqueado,-12,Alto,,0.0,2337
MAT-01970,Furadeira PVC,Ferramentas,Ativo,-12,Alto,,744204.24,884
MAT-01177,Interruptor Plástico,Elétrico,Inativo,-12,Alto,,4295.9,665
MAT-02812,Óleo Inox,Lubrificante,Ativo,-12,Alto,,14685.92,2792
MAT-02006,Pasta Plástico,Escritório,Bloqueado,-13,Alto,,13518.08,1432
MAT-02979,Válvula Plástico,Pneumático,Ativo,-13,Alto,,29942.260000000002,4523
MAT-02900,Caneta PVC,Escritório,Ativo,-13,Alto,,8837.85,3101
MAT-01576,Chave PVC,Ferramentas,Ativo,-13,Alto,,97009.56,1332
MAT-06001,Caneta PVC,Escritório,Ativo,-13,Alto,,8653.783695576043,3101
MAT-00570,Arruela Latão,Fixação,Ativo,-13,Alto,,4141932.1999999997,2359
MAT-01697,Spray Alumínio,Lubrificante,Ativo,-14,Alto,,3813836.52,2172
MAT-02383,Luva M Cobre,EPI,Ativo,-14,Alto,,3826.11,4299
MAT-00503,parafuso M10 Alumínio,Fixação,Ativo,-14,Alto,,976608.6400000001,1856
MAT-01701,Retentor Cobre,Peças,Ativo,-15,Alto,,18433.350000000002,4485
MAT-00733,Lâmpada Plástico,Elétrico,Ativo,-15,Alto,,124859.88,1299
MAT-01954,Papelão Aço,Embalagem,Ativo,-16,Alto,,14041.95,1895
MAT-00892,Fluido Cobre,Lubrificante,Ativo,-16,Alto,,24741.629999999997,2669
MAT-01915,Catalisador Cobre,Químico,Ativo,-17,Alto,,10722.74,2807
MAT-00585,LED Inox,Eletrônico,Inativo,-17,Alto,,1286640.84,2564
MAT-02355,Válvula Plástico,Pneumático,Inativo,-17,Alto,,49511.020000000004,4966
MAT-01374,Bota Plástico,EPI,Inativo,-17,Alto,,21378.5,1150
MAT-02395,Chave Alumínio,Ferramentas,Ativo,-18,Alto,,0.0,628
MAT-01854,Grampeador Aço,Escritório,Ativo,-18,Alto,,9226.24,3392
MAT-01705,Módulo PVC,Eletrônico,Ativo,-18,Alto,,24866.909999999996,2829
MAT-00502,Fluido Cobre,Lubrificante,Bloqueado,-18,Alto,,245436.40000000002,4610
MAT-02956,Pasta em Plástico,Escritório,Ativo,-19,Alto,,8415.22,1319
MAT-00273,Bucha Inox,Mecânico,Inativo,-19,Alto,,10887.76,1508
MAT-01679,Pano Cobre,Limpeza,Bloqueado,-19,Alto,,10358.27,4687
MAT-00250,tomada PVC,Elétrico,Bloqueado,-19,Alto,,95253.08,4043
MAT-02077,grampeador PVC,Escritório,Ativo,-20,Alto,,34539.87,4107
MAT-06001,CLIPE INOX,Acessórios,Inativo,-20,Alto,,2702741.638241923,1434
MAT-02644,Anel Alumínio,Peças,Ativo,-20,Alto,,5397.28,2212
MAT-00829,Graxa Aço,Lubrificante,Ativo,-20,Alto,,99312.17,1361
MAT-00535,Bucha Latão,Mecânico,Ativo,-20,Alto,,1962355.68,3996
MAT-02886,Balde Latão,Limpeza,Inativo,-20,Alto,,27372.31,3079
MAT-01895,Eixo Alumínio,Mecânico,Ativo,-20,Alto,,17541.36,2707
MAT-00115,Clipe Inox,Acessórios,Inativo,-20,Alto,,2727740.46,1434
MAT-06001,BUCHA LATÃO,Mecânico,Ativo,-20,Alto,,2010112.624958927,3996
MAT-02154,Grampeador Alumínio,Escritório,Inativo,-21,Alto,,2059.84,1312
MAT-00740,Pano PVC,Limpeza,Ativo,-21,Alto,,702.0,1080
MAT-02963,Cabo 6mm² Alumínio,Elétrico,Ativo,-21,Alto,,30620.65,4045
MAT-06001,CILINDRO PVC,Pneumático,Bloqueado,-22,Alto,,32983.674941455305,3851
MAT-00820,Conexão Inox,Pneumático,Ativo,-22,Alto,,2170692.0,3980
MAT-00330,Cilindro PVC,Pneumático,Bloqueado,-22,Alto,,0.0,3851
MAT-02164,Vedação Alumínio,Peças,Ativo,-22,Alto,,1683.1299999999999,4549
MAT-01139,Fita PVC,Embalagem,Inativo,-22,Alto,,13919.400000000001,3420
MAT-01485,Base Inox,Químico,Ativo,-23,Alto,,1473544.8,4680
MAT-01977,Parafuso M12 PVC,Fixação,Ativo,-23,Alto,,1648412.0,1030
MAT-00401,Reagente Plástico,Químico,Ativo,-24,Alto,,471412.48,4928
MAT-06001,Suporte Aço,Acessórios,Ativo,-24,Alto,,42982.544938243926,486
MAT-02684,Filtro Plástico,Pneumático,Ativo,-24,Alto,,3538872.48,1892
MAT-01432,Registro Plástico,Hidráulico,Bloqueado,-24,Alto,,100947.0,1995
MAT-00571,Suporte Aço,Acessórios,Ativo,-24,Alto,,43701.12,486
MAT-02224,Reagente PVC,Químico,Ativo,-24,Alto,,22590.18,3061
MAT-00663,Interruptor Plástico,Elétrico,Ativo,-25,Alto,,4106.69,493
MAT-02516,Mangueira Aço,Hidráulico,Ativo,-25,Alto,,23567.039999999997,882
MAT-00108,Grampeador PVC,Escritório,Ativo,-26,Alto,,22642.83,2547
MAT-02212,Fluido Latão,Lubrificante,Ativo,-26,Alto,,53134.08,4848
MAT-06001,Fluido Latão,Lubrificante,Ativo,-26,Alto,,0.0,4848
MAT-00782,Ácido Cobre,Químico,Inativo,-26,Alto,,3268.44,4
MAT-02098,Rolamento PVC,Mecânico,Bloqueado,-26,Alto,,4271.21,991
MAT-00149,Rolamento Aço,Peças,Ativo,-26,Alto,,55692.8,1145
MAT-00119,Papelão Latão,Embalagem,Inativo,-27,Alto,,217728.0,4608
MAT-00745,"Cabo 2,5mm² Plástico",Elétrico,Bloqueado,-27,Alto,,149988.72,2446
MAT-00217,Rolamento PVC,Mecânico,Bloqueado,-27,Alto,,14593.04,2266
MAT-02654,Máscara Latão,EPI,Ativo,-27,Alto,,38040.6,4877
MAT-02809,Vassoura Latão,Limpeza,Inativo,-28,Alto,,14374.169999999998,2707
MAT-01000,Tomada Latão,Elétrico,Bloqueado,-28,Alto,,7617.6,4140
MAT-06001,CAIXA LATÃO,Embalagem,Ativo,-29,Alto,,397339.24711942114,4552
MAT-01544,Abraçadeira Inox,Acessórios,Inativo,-29,Alto,,1131.3,18
MAT-00579,Spray Cobre,Lubrificante,Bloqueado,-29,Alto,,3665.95,467
MAT-01499,Caixa Latão,Embalagem,Ativo,-29,Alto,,408405.44,4552
MAT-01643,Luva M Cobre,EPI,Inativo,-30,Alto,,12366.199999999999,1694
MAT-00393,Correia Latão,Mecânico,Ativo,-30,Alto,,55368.39,2179
MAT-02017,Fluido Inox,Lubrificante,Ativo,-30,Alto,,148732.0,1900
MAT-06001,Fluido Inox,Lubrificante,Ativo,-30,Alto,,145142.9344162326,1900
MAT-00662,Ácido Latão,Químico,Bloqueado,-31,Alto,,13439.36,3652
MAT-00035,máscara Inox,EPI,Ativo,-31,Alto,,9672.0,3900
MAT-02011,Grampeador PVC,Escritório,Ativo,-32,Alto,,1452823.23,867
MAT-00910,Mangueira Cobre,Hidráulico,Ativo,-32,Alto,,19209.55,2357
MAT-00367,spray Latão,Lubrificante,Ativo,-32,Alto,,25260.75,2725
MAT-02185,Filtro PVC,Pneumático,Ativo,-33,Alto,,21036.260000000002,3197
MAT-00489,Conexão Aço,Pneumático,Ativo,-33,Alto,,11199.6,1530
MAT-02190,Mangueira Cobre,Hidráulico,Ativo,-34,Alto,,218153.0,2522
MAT-00957,Ácido Plástico,Químico,Ativo,-35,Alto,,4788.02,4517
MAT-02340,Suporte Alumínio,Acessórios,Inativo,-36,Alto,,2877075.85,2519
MAT-00561,"Tubo 1/2"" Plástico",Hidráulico,Ativo,-36,Alto,,229243.04,2456
MAT-00201,Solvente Inox,Químico,Ativo,-37,Alto,,1936312.3199999998,1536
MAT-01519,Módulo Inox,Eletrônico,Ativo,-38,Alto,,22519.86,3278
MAT-00475,Caneta em PVC,Escritório,Ativo,-38,Alto,,158752.22,2563
MAT-00406,Bucha PVC,Mecânico,Ativo,-39,Alto,,397581.21,1377
MAT-01972,Óleo Latão,Lubrificante,Ativo,-39,Alto,,12677.14,1778
MAT-01141,Etiqueta Plástico,Embalagem,Ativo,-40,Alto,,9591.4,2108
MAT-01786,Retentor Cobre,Peças,Bloqueado,-40,Alto,,25982.72,3064
MAT-01571,Pasta em PVC,Lubrificante,Ativo,-40,Alto,,11384.4,159
MAT-00500,Anel Alumínio,Peças,Ativo,-40,Alto,,413.54,1334
MAT-00101,Anel Alumínio,Peças,Ativo,-40,Alto,,14936.24,3086
MAT-00116,Bucha Plástico,Mecânico,Ativo,-40,Alto,,279468.24000000005,3793
MAT-00372,Válvula Alumínio,Pneumático,Inativo,-41,Alto,,268639.74,3753
MAT-01601,Plástico Latão,Embalagem,Ativo,-41,Alto,,133287.47999999998,4506
MAT-01992,Máscara Plástico,EPI,Ativo,-41,Alto,,466658.50000000006,1610
MAT-02762,Capacete Alumínio,EPI,Ativo,-41,Alto,,254495.16,4337
MAT-00347,Desinfetante Cobre,Limpeza,Ativo,-41,Alto,,3448396.16,2272
MAT-00979,Conexão Aço,Pneumático,Ativo,-41,Alto,,120836.79000000001,1467
MAT-01798,Prego Cobre,Fixação,Ativo,-43,Alto,,10779.3,4130
MAT-01963,Óleo Cobre,Lubrificante,Ativo,-43,Alto,,14051.21,1871
MAT-02322,Caixa Cobre,Embalagem,Bloqueado,-43,Alto,,10149.65,4319
MAT-02519,"Tubo 2"" Aço",Hidráulico,Ativo,-44,Alto,,9510.810000000001,237
MAT-01511,Ácido PVC,Químico,Ativo,-44,Alto,,8643.51,3557
MAT-01355,Etiqueta Plástico,Embalagem,Ativo,-45,Alto,,4979.52,4788
MAT-01402,Suporte Latão,Acessórios,Ativo,-46,Alto,,1256.6000000000001,305
MAT-01768,Máscara Plástico,EPI,Ativo,-46,Alto,,155377.03999999998,2548
MAT-00319,Porca M16 Aço,Fixação,Bloqueado,-46,Alto,,30958.06,3899
MAT-02168,Gancho PVC,Acessórios,Ativo,-46,Alto,,264586.32,3204
MAT-02713,Porca M6 PVC,Fixação,Ativo,-46,Alto,,1789027.6,2060
MAT-06001,Arruela Plástico,Fixação,Bloqueado,-46,Alto,,172346.89291259003,1881
MAT-01030,Arruela Plástico,Fixação,Bloqueado,-46,Alto,,167409.0,1881
MAT-01547,furadeira PVC,Ferramentas,Ativo,-47,Alto,,178741.19999999998,3693
MAT-00697,Resistor Plástico,Eletrônico,Ativo,-47,Alto,,15038.82,3886
MAT-02059,Porca M6 Inox,Fixação,Bloqueado,-47,Alto,,28830.89,3839
MAT-02703,Catalisador Latão,Químico,Bloqueado,-47,Alto,,17640.48,208
MAT-06001,Catalisador Latão,Químico,Bloqueado,-47,Alto,,17689.1114620276,208
MAT-00100,Catalisador Plástico,Químico,Inativo,-48,Alto,,359492.04000000004,258
MAT-02452,Capacete Cobre,EPI,Ativo,-49,Alto,,3827.2400000000002,652
MAT-00780,Correia Aço,Mecânico,Ativo,-49,Alto,,714.66,831
MAT-01718,Válvula Aço,Pneumático,Bloqueado,-49,Alto,,987512.9600000001,2968
MAT-06001,VÁLVULA AÇO,Pneumático,Bloqueado,-49,Alto,,964339.0874002463,2968
MAT-01966,gancho Cobre,Acessórios,Inativo,-49,Alto,,2349.6,2937
MAT-00325,Retentor Plástico,Peças,Ativo,-49,Alto,,1845088.2,2020
MAT-01363,Retentor Aço,Peças,Inativo,-50,Alto,,3058586.46,1602
MAT-02840,Vedação Aço,Peças,Bloqueado,-51,Alto,,7590.0,4600
MAT-01003,Papel em Plástico,Escritório,Ativo,-51,Alto,,7026.45,1011
MAT-01804,Registro Inox,Hidráulico,Ativo,-51,Alto,,154836.80000000002,4118
MAT-06001,Registro Inox,Hidráulico,Ativo,-51,Alto,,160727.11428950797,4118
MAT-01143,Ácido Cobre,Químico,Ativo,-52,Alto,,25466.820000000003,3039
MAT-02231,Óculos Inox,EPI,Ativo,-52,Alto,,954149.12,4544
MAT-00789,Eixo Alumínio,Mecânico,Ativo,-52,Alto,,69103.98000000001,306
MAT-06001,ÓCULOS INOX,EPI,Ativo,-52,Alto,,947435.4067296236,4544
MAT-00426,Suporte Latão,Acessórios,Ativo,-52,Alto,,24559.92,2772
MAT-00277,Catalisador Plástico,Químico,Ativo,-52,Alto,,2332264.1,2494
MAT-02785,Módulo PVC,Eletrônico,Ativo,-52,Alto,,0.0,2234
MAT-00214,Capacete Cobre,EPI,Ativo,-53,Alto,,163693.46,2441
MAT-00873,Pasta Alumínio,Escritório,Bloqueado,-53,Alto,,516.0,688
MAT-06001,PASTA ALUMÍNIO,Escritório,Bloqueado,-53,Alto,,495.08281068008677,688
MAT-02014,Abraçadeira Latão,Acessórios,Ativo,-54,Alto,,229250.89,2923
MAT-02251,Óleo Latão,Lubrificante,Bloqueado,-54,Alto,,5316.52,1892
MAT-00428,Mangueira Latão,Hidráulico,Ativo,-55,Alto,,3492878.82,4171
MAT-06001,DISJUNTOR AÇO,Elétrico,Ativo,-55,Alto,,158150.83703431548,4248
