codigo_material,descricao,status,caminho,sla_horas,motivos
MAT-02794,Válvula Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02795,pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02796,luva G Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02797,Vedação Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02798,Plástico Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02799,Rolamento Inox,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02800,Chave Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02801,Óleo Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02802,Conexão PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02803,Ácido Alumínio,REJEITADO,0,0,NCM vazio
MAT-02804,Ácido Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02805,pasta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02806,Filtro Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02807,Abraçadeira em Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02808,Arruela Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02809,Vassoura Latão,REJEITADO,0,0,NCM vazio
MAT-02810,Rebite Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02811,Martelo PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02812,Óleo Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02813,Conexão PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02814,Papelão Aço,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02815,Conexão Cobre,REJEITADO,0,0,NCM vazio
MAT-02816,Catalisador Inox,REJEITADO,0,0,NCM vazio
MAT-02817,Registro Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02818,Caneta Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02819,Clipe em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02820,Plástico Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02821,Martelo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02822,Retentor PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02823,Sensor Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02824,Fluido Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02825,Retentor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02826,Capacete Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02827,Máscara Cobre,REJEITADO,0,0,NCM vazio
MAT-02828,Desinfetante Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02829,Lâmpada Plástico,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02830,Catalisador Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02831,Parafuso M16 Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02832,"Tubo 3/4"" Alumínio",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02833,Rebite Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02834,Válvula Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02835,Fita Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02836,Chave Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02837,Resistor em Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02838,Alicate Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0); Unidade 'GL' não padronizada
MAT-02839,Porca M10 Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02840,Vedação Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02841,Bota Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02842,Alicate Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02843,Grampeador PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02844,Clips Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02845,Interruptor Inox,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02846,Clips Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02847,Fluido Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02848,Catalisador Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02849,Parafuso M10 Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02850,"Tubo 3/4"" Inox",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02851,Bucha Latão,REJEITADO,0,0,NCM vazio
MAT-02852,Conexão Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02853,Mangueira Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02854,Etiqueta Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02855,arruela Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02856,Cabo 4mm² Plástico,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02857,Válvula Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02858,Capacete PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02859,Óculos em Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02860,Grampeador Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02861,Clipe PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02862,Conexão Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02863,Papelão Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02864,Capacitor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02865,Capacitor Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02866,Filtro Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02867,Caixa Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02868,Rolamento Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02869,Base Aço,REJEITADO,0,0,NCM vazio
MAT-02870,Lâmpada Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02871,Plástico Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02872,Desinfetante PVC,REJEITADO,0,0,NCM vazio
MAT-02873,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02874,Filtro Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02875,base Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02876,Lâmpada Inox,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02877,Arruela Plástico,REJEITADO,0,0,NCM vazio
MAT-02878,Luva GG Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02879,Capacete PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02880,Fluido Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02881,Papelão Latão,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02882,Arruela Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02883,Parafuso M6 Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02884,Serra Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02885,Bucha Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02886,Balde Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02887,Bucha Latão,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02888,Plástico Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02889,Retentor Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02890,Rolamento Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02891,Disjuntor Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02892,Correia Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02893,Furadeira Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02894,Cabo 16mm² Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02895,Chave Aço,REJEITADO,0,0,NCM vazio
MAT-02896,Parafuso M10 Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02897,Gancho em Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02898,Plástico Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02899,Caixa Latão,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02900,Caneta PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02901,Chave PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02902,Módulo Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02903,Solvente Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02904,Clipe Inox,REJEITADO,0,0,NCM vazio
MAT-02905,Desinfetante Inox,REJEITADO,0,0,NCM vazio
MAT-02906,Resistor Latão,REJEITADO,0,0,NCM vazio
MAT-02907,Conexão Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02908,Abraçadeira PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02909,Vedação Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02910,Ácido Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02911,Plástico Plástico,REJEITADO,0,0,NCM vazio
MAT-02912,Serra Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02913,Rolamento Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02914,Graxa Cobre,REJEITADO,0,0,NCM vazio; Preço inválido (deve ser > 0); Unidade 'M²' não padronizada
MAT-02915,Etiqueta em Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02916,Filtro Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02917,Máscara Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02918,Catalisador PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02919,Graxa PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02920,Clips Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02921,Solvente Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02922,Bota Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02923,Balde Cobre,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02924,Válvula Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02925,Engrenagem Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02926,Bucha Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02927,Engrenagem Plástico,REJEITADO,0,0,NCM vazio
MAT-02928,LED Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02929,Prego Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02930,Base Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02931,Cabo Alumínio 10mm²,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02932,Reagente em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02933,Gancho em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02934,Prego Aço,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02935,Papelão Cobre,REJEITADO,0,0,NCM vazio
MAT-02936,Óleo Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02937,desinfetante Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02938,Anel Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02939,Capacitor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02940,Capacitor Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02941,Filtro Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02942,Martelo Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02943,Rolamento Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02944,Fita Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02945,Interruptor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02946,Vassoura Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02947,Serra em Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02948,Óculos Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02949,Etiqueta Latão,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02950,Tomada PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02951,Pasta Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02952,Grampeador Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02953,Martelo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02954,Rebite Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02955,Máscara Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02956,Pasta em Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02957,Rolamento PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-02958,Válvula PVC,REJEITADO,0,0,NCM vazio
MAT-02959,Abraçadeira Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-02960,Presilha Aço,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02961,Plástico Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02962,Conexão Plástico,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02963,Cabo 6mm² Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02964,Capacitor Plástico,REJEITADO,0,0,NCM vazio; Unidade 'M²' não padronizada
MAT-02965,Balde Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02966,Porca M8 Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02967,Prego PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02968,Óleo Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02969,Plástico Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02970,Pasta Cobre,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02971,Interruptor Plástico,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02972,Correia Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02973,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02974,Cilindro Aço,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02975,Óleo Inox,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-02976,Fita Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02977,Correia Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02978,Spray Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02979,Válvula Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02980,Martelo Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02981,Bota Cobre,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-02982,Rolamento Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02983,Máscara Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02984,Óleo Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02985,Spray Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02986,Conexão Plástico,REJEITADO,0,0,NCM vazio
MAT-02987,Grampeador Inox,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-02988,Caixa Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02989,Solvente Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02990,"cabo 2,5mm² Plástico",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02991,Catalisador Latão,REJEITADO,0,0,NCM vazio
MAT-02992,"Tubo 2"" Aço",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-02993,Spray Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-02994,Conexão Cobre,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-02995,Rebite Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-02996,Vedação Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02997,Capacete PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-02998,"Tubo 1"" Cobre",REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-02999,Engrenagem Inox,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-03000,Alicate Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-06001,PANO PLÁSTICO,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-06001,PASTA PLÁSTICO,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Fluido Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,CAPACITOR AÇO,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,PASTA LATÃO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-06001,Caneta Inox,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-06001,DETERGENTE ALUMÍNIO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-06001,FURADEIRA PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Interruptor Alumínio,REJEITADO,0,0,NCM vazio
MAT-06001,MANGUEIRA PLÁSTICO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-06001,BUCHA AÇO,REJEITADO,0,0,NCM vazio
MAT-06001,Serra Alumínio,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-06001,ALICATE EM LATÃO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,RETENTOR COBRE,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Reagente Plástico,REJEITADO,0,0,NCM vazio; Unidade 'GL' não padronizada
MAT-06001,Capacete Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,Fluido Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Preço inválido (deve ser > 0)
MAT-06001,Luva M Latão,REJEITADO,0,0,NCM vazio
MAT-06001,BUCHA PLÁSTICO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,Papel Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,ÓCULOS COBRE,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Graxa Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-06001,Chave PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Filtro PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-06001,Registro Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Solvente Alumínio,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'RL' não padronizada
MAT-06001,GRAMPEADOR LATÃO,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,PAPEL AÇO,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Fita Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,FLUIDO ALUMÍNIO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,GANCHO LATÃO,REJEITADO,0,0,NCM vazio
MAT-06001,DETERGENTE PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,plástico Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Reagente Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,Caixa Plástico,REJEITADO,0,0,NCM vazio
MAT-06001,BUCHA LATÃO,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-06001,Caneta Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,Eixo Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,CANETA PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,LED PLÁSTICO,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Catalisador Latão,REJEITADO,0,0,NCM vazio
MAT-06001,BOTA ALUMÍNIO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-06001,Presilha PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,FITA PLÁSTICO,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-06001,ÓCULOS COBRE,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,Filtro PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Rebite PVC,REJEITADO,0,0,NCM vazio
MAT-06001,DESINFETANTE PVC,REJEITADO,0,0,NCM vazio; Unidade 'PCT' não padronizada
MAT-06001,TOMADA PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,Óculos Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Interruptor Aço,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,DESINFETANTE INOX,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Tomada Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-06001,Conexão Aço,REJEITADO,0,0,NCM vazio
MAT-06001,Abraçadeira Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,PANO COBRE,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-06001,Catalisador Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,REAGENTE AÇO,REJEITADO,0,0,NCM vazio; Unidade 'RL' não padronizada
MAT-06001,Conexão Plástico,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,MARTELO PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,"Tubo 3/4"" PVC",REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,Rolamento PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'M²' não padronizada
MAT-06001,GANCHO PLÁSTICO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,CONEXÃO PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'PCT' não padronizada
MAT-06001,GRAXA ALUMÍNIO,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,TOMADA PVC,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,vedação Inox,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,MANGUEIRA PVC,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'L' não padronizada
MAT-06001,CORREIA PVC,REJEITADO,0,0,NCM vazio
MAT-06001,Clips Latão,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,Capacete Cobre,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,ANEL PLÁSTICO,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,pasta Latão,REJEITADO,0,0,NCM deve ter 8 dígitos; Unidade 'GL' não padronizada
MAT-06001,MÁSCARA COBRE,REJEITADO,0,0,NCM deve ter 8 dígitos
MAT-06001,FITA ALUMÍNIO,REJEITADO,0,0,NCM vazio; Unidade 'L' não padronizada
MAT-06001,REBITE AÇO,REJEITADO,0,0,NCM deve ter 8 dígitos
